time		totalmass			KE			PE
33.05		100000			0.0631014			6.0066
33.1		100000			0.0634067			6.00666
33.15		100000			0.0637192			6.00671
33.2		100000			0.0640393			6.00674
33.25		100000			0.0643672			6.00676
33.3		100000			0.0647032			6.00677
33.35		100000			0.0650478			6.00677
33.4		100000			0.0654012			6.00675
33.45		100000			0.0657638			6.00672
33.5		100000			0.0661358			6.00667
33.55		100000			0.0665178			6.00661
33.6		100000			0.06691			6.00653
33.65		100000			0.0673128			6.00643
33.7		100000			0.0677266			6.00632
33.75		100000			0.0681518			6.00618
33.8		100000			0.0685887			6.00603
33.85		100000			0.0690377			6.00587
33.9		100000			0.0694991			6.00568
33.95		100000			0.0699734			6.00547
34		100000			0.0704609			6.00524
34.05		100000			0.070962			6.005
34.1		100000			0.071477			6.00473
34.15		100000			0.0720063			6.00444
34.2		100000			0.0725501			6.00412
34.25		100000			0.0731088			6.00379
34.3		100000			0.0736827			6.00343
34.35		100000			0.074272			6.00305
34.4		100000			0.0748771			6.00264
34.45		100000			0.075498			6.00221
34.5		100000			0.0761351			6.00175
34.55		100000			0.0767885			6.00127
34.6		100000			0.0774584			6.00077
34.65		100000			0.0781448			6.00024
34.7		100000			0.0788479			5.99968
34.75		100000			0.0795677			5.9991
34.8		100000			0.0803043			5.9985
34.85		100000			0.0810576			5.99787
34.9		100000			0.0818276			5.99721
34.95		100000			0.0826142			5.99653
35		100000			0.0834175			5.99582
35.05		100000			0.0842371			5.99508
35.1		100000			0.0850732			5.99432
35.15		100000			0.0859253			5.99354
35.2		100000			0.0867935			5.99273
35.25		100000			0.0876775			5.9919
35.3		100000			0.0885772			5.99104
35.35		100000			0.0894923			5.99016
35.4		100000			0.0904227			5.98926
35.45		100000			0.0913681			5.98834
35.5		100000			0.0923285			5.98739
35.55		100000			0.0933036			5.98642
35.6		100000			0.0942933			5.98543
35.65		100000			0.0952975			5.98442
35.7		100000			0.0963161			5.98339
35.75		100000			0.097349			5.98234
35.8		100000			0.0983962			5.98127
35.85		100000			0.0994576			5.98018
35.9		100000			0.100533			5.97907
35.95		100000			0.101624			5.97794
36		100000			0.102728			5.9768
36.05		100000			0.103848			5.97564
36.1		100000			0.104982			5.97447
36.15		100000			0.10613			5.97327
36.2		100000			0.107295			5.97207
36.25		100000			0.108474			5.97084
36.3		100000			0.109669			5.9696
36.35		100000			0.11088			5.96835
36.4		100000			0.112107			5.96708
36.45		100000			0.11335			5.9658
36.5		100000			0.11461			5.9645
36.55		100000			0.115887			5.96319
36.6		100000			0.11718			5.96187
36.65		100000			0.11849			5.96053
36.7		100000			0.119818			5.95918
36.75		100000			0.121162			5.95781
36.8		100000			0.122524			5.95643
36.85		100000			0.123902			5.95504
36.9		100000			0.125298			5.95363
36.95		100000			0.126709			5.95221
37		100000			0.128138			5.95078
37.05		100000			0.129582			5.94933
37.1		100000			0.131043			5.94787
37.15		100000			0.132518			5.94639
37.2		100000			0.134008			5.94491
37.25		100000			0.135513			5.9434
37.3		100000			0.137032			5.94189
37.35		100000			0.138563			5.94035
37.4		100000			0.140107			5.93881
37.45		100000			0.141663			5.93725
37.5		100000			0.14323			5.93568
37.55		100000			0.144807			5.93409
37.6		100000			0.146394			5.93248
37.65		100000			0.147989			5.93087
37.7		100000			0.149593			5.92924
37.75		100000			0.151203			5.92759
37.8		100000			0.15282			5.92593
37.85		100000			0.154442			5.92425
37.9		100000			0.156069			5.92256
37.95		100000			0.157699			5.92086
38		100000			0.159333			5.91914
38.05		100000			0.160969			5.91741
38.1		100000			0.162607			5.91566
38.15		100000			0.164246			5.9139
38.2		100000			0.165884			5.91213
38.25		100000			0.167523			5.91034
38.3		100000			0.169161			5.90854
38.35		100000			0.170797			5.90672
38.4		100000			0.172432			5.9049
38.45		100000			0.174064			5.90306
38.5		100000			0.175694			5.90121
38.55		100000			0.177321			5.89934
38.6		100000			0.178944			5.89747
38.65		100000			0.180564			5.89559
38.7		100000			0.182181			5.89369
38.75		100000			0.183794			5.89179
38.8		100000			0.185403			5.88987
